year,exporter_code,exporter,importer_code,importer,value_usd,net_kg,unit_usd_kg,provisional
2022,251,France,688,Serbia,15887.45,1748.0,9.0889,False
2022,251,France,705,Slovenia,15666.144,1551.0,10.1007,False
2022,152,Chile,188,Costa Rica,15358.95,1485.0,10.3427,False
2022,724,Spain,512,Oman,15201.547,1753.5,8.6693,False
2022,842,USA,60,Bermuda,14522.0,2247.0,6.4628,False
2022,276,Germany,837,M49-837,13873.458,2020.0,6.868,False
2022,528,Netherlands,288,Ghana,13097.819,1316.0,9.9527,False
2022,251,France,392,Japan,12893.993,1375.0,9.3774,False
2022,124,Canada,702,Singapore,12429.75,2591.0,4.7973,False
2022,724,Spain,352,Iceland,11896.29,1122.0,10.6028,False
2022,710,South Africa,24,Angola,11888.037,2533.1,4.6931,False
2022,152,Chile,784,United Arab Emirates,11753.0,3240.0,3.6275,False
2022,152,Chile,170,Colombia,11681.17,2770.2,4.2167,False
2022,616,Poland,300,Greece,11657.0,2100.0,5.551,False
2022,842,USA,320,Guatemala,11570.0,2667.0,4.3382,False
2022,152,Chile,320,Guatemala,11310.0,1170.0,9.6667,False
2022,842,USA,344,"China, Hong Kong SAR",10800.0,1261.0,8.5646,False
2022,688,Serbia,807,North Macedonia,10777.0,1237.0,8.7122,False
2022,124,Canada,360,Indonesia,10621.143,2212.0,4.8016,False
2022,842,USA,662,Saint Lucia,10254.0,1563.0,6.5605,False
2022,710,South Africa,400,Jordan,10202.647,1851.0,5.512,False
2022,56,Belgium,380,Italy,10021.885,1717.94,5.8337,False
2022,276,Germany,440,Lithuania,9974.659,1200.0,8.3122,False
2022,528,Netherlands,690,Seychelles,9633.289,1043.0,9.2361,False
2022,124,Canada,764,Thailand,9161.351,1909.0,4.799,False
2022,710,South Africa,116,Cambodia,9078.646,2315.0,3.9217,False
2022,152,Chile,660,Anguilla,8921.41,2448.0,3.6444,False
2022,710,South Africa,800,Uganda,8887.277,5246.25,1.694,False
2022,616,Poland,51,Armenia,8720.0,2775.0,3.1423,False
2022,688,Serbia,191,Croatia,8276.0,1760.0,4.7023,False
2022,842,USA,222,El Salvador,7740.0,2178.0,3.5537,False
2022,528,Netherlands,860,Uzbekistan,7708.316,1155.0,6.6739,False
2022,616,Poland,705,Slovenia,6576.0,2000.0,3.288,False
2022,604,Peru,634,Qatar,6302.84,1147.5,5.4927,False
2022,616,Poland,417,Kyrgyzstan,5694.0,34848.0,0.1634,False
2022,124,Canada,634,Qatar,5361.28,1118.0,4.7954,False
2022,710,South Africa,566,Nigeria,5330.752,1070.0,4.982,False
2022,616,Poland,398,Kazakhstan,5279.0,5155.0,1.0241,False
2022,56,Belgium,826,United Kingdom,2876.588,2080.0,1.383,False
2022,152,Chile,604,Peru,2594.64,19584.0,0.1325,False
2022,710,South Africa,404,Kenya,2260.597,1694.0,1.3345,False
2022,604,Peru,380,Italy,2193.051,1127.711,1.9447,False
2022,528,Netherlands,50,Bangladesh,1956.564,2015.0,0.971,False
2023,604,Peru,842,USA,957304001.56,112766548.0,8.4893,False
2023,604,Peru,528,Netherlands,356183633.04,45591416.0,7.8125,False
2023,484,Mexico,842,USA,288120958.0,54050199.0,5.3306,False
2023,842,USA,124,Canada,279143682.0,53350339.0,5.2323,False
2023,152,Chile,842,USA,196138726.991,41890722.566,4.6822,False
2023,124,Canada,842,USA,186222596.483,79937920.0,2.3296,False
2023,724,Spain,276,Germany,148887991.858,21130732.0,7.046,False
2023,528,Netherlands,276,Germany,143168762.489,19731708.0,7.2558,False
2023,604,Peru,156,China,129313272.77,16537508.5,7.8194,False
2023,504,Morocco,724,Spain,83921216.684,17532550.4,4.7866,False
2023,604,Peru,344,"China, Hong Kong SAR",82005334.36,9522318.0,8.6119,False
2023,604,Peru,826,United Kingdom,81605651.68,12890825.4,6.3305,False
2023,616,Poland,276,Germany,72399824.0,11105917.0,6.519,False
2023,152,Chile,528,Netherlands,69743828.413,17204467.87,4.0538,False
2023,724,Spain,528,Netherlands,69031107.402,10352298.2,6.6682,False
2023,504,Morocco,528,Netherlands,66872713.403,10004177.1,6.6845,False
2023,724,Spain,826,United Kingdom,66006309.819,8935896.1,7.3866,False
2023,344,"China, Hong Kong SAR",156,China,64733939.24,11084300.0,5.8401,False
2023,504,Morocco,826,United Kingdom,60251480.041,10895826.62,5.5298,False
2023,528,Netherlands,56,Belgium,58419889.302,7499538.0,7.7898,False
2023,710,South Africa,528,Netherlands,54122252.122,8945030.0,6.0505,False
2023,724,Spain,616,Poland,52571479.701,7109637.3,7.3944,False
2023,528,Netherlands,616,Poland,51018328.793,6854609.0,7.4429,False
2023,710,South Africa,826,United Kingdom,45801033.74,8352989.8,5.4832,False
2023,528,Netherlands,757,Switzerland,36400604.256,3229334.0,11.2719,False
2023,152,Chile,826,United Kingdom,31752388.06,6409669.32,4.9538,False
2023,724,Spain,380,Italy,31215894.31,4396966.0,7.0994,False
2023,724,Spain,251,France,29413912.676,4061895.0,7.2414,False
2023,616,Poland,826,United Kingdom,27269888.0,4274861.0,6.3791,False
2023,152,Chile,410,Rep. of Korea,25807448.27,2932583.666,8.8002,False
2023,504,Morocco,276,Germany,23641451.146,3360932.6,7.0342,False
2023,152,Chile,156,China,22235412.19,3995826.3,5.5647,False
2023,724,Spain,757,Switzerland,20854880.406,2242281.0,9.3007,False
2023,528,Netherlands,208,Denmark,20660025.507,2193033.0,9.4208,False
2023,276,Germany,40,Austria,20332362.476,2708164.0,7.5078,False
2023,152,Chile,276,Germany,19554401.256,4684648.66,4.1741,False
2023,504,Morocco,251,France,19453350.768,3136673.1,6.2019,False
2023,528,Netherlands,724,Spain,19101035.111,2539428.0,7.5218,False
2023,528,Netherlands,826,United Kingdom,18597346.668,3027060.0,6.1437,False
2023,528,Netherlands,643,Russian Federation,18275650.872,1820871.0,10.0368,False
2023,528,Netherlands,579,Norway,18062048.419,1680467.0,10.7482,False
2023,688,Serbia,528,Netherlands,16887691.0,2822495.0,5.9832,False
2023,528,Netherlands,40,Austria,16368418.454,1459846.0,11.2124,False
2023,620,Portugal,528,Netherlands,16263784.089,2545755.0,6.3886,False
2023,604,Peru,124,Canada,15724417.43,1730774.86,9.0852,False
2023,710,South Africa,276,Germany,14848721.046,1840204.4,8.0691,False
2023,528,Netherlands,380,Italy,14637957.236,1722346.0,8.4988,False
2023,528,Netherlands,372,Ireland,14312148.294,2338701.0,6.1197,False
2023,528,Netherlands,246,Finland,14304566.438,1599310.0,8.9442,False
2023,620,Portugal,724,Spain,13889731.245,2221278.0,6.253,False
2023,528,Netherlands,251,France,13752787.493,1651261.0,8.3287,False
2023,251,France,757,Switzerland,12484452.065,1283083.0,9.73,False
2023,710,South Africa,784,United Arab Emirates,12383235.789,1531960.1,8.0833,False
2023,724,Spain,56,Belgium,11230176.178,1490759.0,7.5332,False
2023,528,Netherlands,642,Romania,11143903.647,1356131.0,8.2174,False
2023,724,Spain,40,Austria,11087720.411,1412026.3,7.8523,False
2023,528,Netherlands,752,Sweden,10676347.958,1917456.0,5.568,False
2023,616,Poland,528,Netherlands,10617011.0,2056975.0,5.1615,False
2023,604,Peru,490,"Other Asia, nes",10417018.2,1289112.2,8.0808,False
2023,56,Belgium,643,Russian Federation,10294446.036,1015314.12,10.1392,False
2023,604,Peru,724,Spain,10157321.14,1453675.1,6.9873,False
2023,528,Netherlands,203,Czechia,9550705.156,1083748.0,8.8127,False
2023,504,Morocco,616,Poland,9523510.952,1003662.0,9.4888,False
2023,251,France,528,Netherlands,9069064.296,1102966.0,8.2224,False
2023,56,Belgium,528,Netherlands,8967177.003,1291678.07,6.9423,False
2023,504,Morocco,643,Russian Federation,8349519.663,875718.0,9.5345,False
2023,504,Morocco,344,"China, Hong Kong SAR",8283269.78,604971.8,13.692,False
2023,251,France,276,Germany,8164829.441,1256040.0,6.5005,False
2023,276,Germany,246,Finland,8147917.717,935980.0,8.7052,False
2023,620,Portugal,251,France,7818322.523,1053570.0,7.4208,False
2023,710,South Africa,724,Spain,7758965.661,1182815.0,6.5597,False
2023,484,Mexico,392,Japan,7734783.0,683565.0,11.3154,False
2023,616,Poland,380,Italy,7471448.0,1038720.0,7.1929,False
2023,251,France,380,Italy,6960448.813,903755.0,7.7017,False
2023,724,Spain,203,Czechia,6832076.308,1031056.4,6.6263,False
2023,616,Poland,428,Latvia,6801149.0,908440.0,7.4866,False
2023,616,Poland,752,Sweden,6791112.0,746593.0,9.0961,False
2023,688,Serbia,616,Poland,6709637.0,1103472.0,6.0805,False
2023,710,South Africa,702,Singapore,6584230.097,1064576.26,6.1848,False
2023,504,Morocco,579,Norway,6475409.503,1040515.4,6.2233,False
2023,504,Morocco,784,United Arab Emirates,6415494.129,969799.0,6.6153,False
2023,724,Spain,703,Slovakia,6311541.203,818765.0,7.7086,False
2023,152,Chile,124,Canada,6004118.49,1083026.79,5.5438,False
2023,724,Spain,620,Portugal,5781254.353,1653956.5,3.4954,False
2023,724,Spain,348,Hungary,5709150.712,732989.0,7.7889,False
2023,276,Germany,528,Netherlands,5622324.8,618006.0,9.0975,False
2023,842,USA,410,Rep. of Korea,5598460.0,604177.0,9.2663,False
2023,604,Peru,764,Thailand,5551160.54,746895.2,7.4323,False
2023,616,Poland,579,Norway,5375271.0,566120.0,9.4949,False
2023,276,Germany,757,Switzerland,5331776.983,495829.0,10.7533,False
2023,616,Poland,208,Denmark,5320107.0,640798.0,8.3023,False
2023,251,France,616,Poland,5173143.019,640490.0,8.0769,False
2023,528,Netherlands,440,Lithuania,5106777.629,623267.0,8.1936,False
2023,842,USA,490,"Other Asia, nes",5066528.0,505332.0,10.0261,False
2023,276,Germany,203,Czechia,4952214.464,627720.0,7.8892,False
2023,56,Belgium,246,Finland,4866633.199,475922.93,10.2257,False
2023,251,France,826,United Kingdom,4837541.609,807417.0,5.9914,False
2023,528,Netherlands,428,Latvia,4790797.419,577337.0,8.2981,False
2023,724,Spain,642,Romania,4752063.349,856493.6,5.5483,False
2023,152,Chile,490,"Other Asia, nes",4741660.58,603566.78,7.8561,False
2023,842,USA,392,Japan,4706574.0,731983.0,6.4299,False
2023,710,South Africa,344,"China, Hong Kong SAR",4678776.453,572241.43,8.1762,False
2023,528,Netherlands,620,Portugal,4657713.796,522206.0,8.9193,False
2023,504,Morocco,702,Singapore,4558073.384,430892.8,10.5782,False
2023,604,Peru,76,Brazil,4463428.0,721181.7,6.189,False
2023,616,Poland,203,Czechia,4376370.0,597434.0,7.3253,False
2023,724,Spain,191,Croatia,4313686.18,557646.5,7.7355,False
2023,724,Spain,372,Ireland,4266722.673,523242.0,8.1544,False
2023,688,Serbia,643,Russian Federation,4225854.0,668789.0,6.3187,False
2023,504,Morocco,124,Canada,4172387.506,650912.14,6.4101,False
2023,152,Chile,392,Japan,4018660.18,385589.5,10.4221,False
2023,528,Netherlands,352,Iceland,3948216.684,361579.0,10.9194,False
2023,724,Spain,376,Israel,3837864.236,371116.8,10.3414,False
2023,710,South Africa,458,Malaysia,3641707.956,549837.9,6.6232,False
2023,710,South Africa,682,Saudi Arabia,3609371.798,441836.42,8.169,False
2023,528,Netherlands,300,Greece,3572077.932,340132.0,10.502,False
2023,724,Spain,752,Sweden,3526083.857,454886.8,7.7516,False
2023,620,Portugal,276,Germany,3488338.002,529876.0,6.5833,False
2023,724,Spain,208,Denmark,3468849.022,484054.7,7.1662,False
2023,688,Serbia,276,Germany,3413880.0,506247.0,6.7435,False
2023,152,Chile,724,Spain,3369349.22,742659.44,4.5369,False
2023,276,Germany,703,Slovakia,3367223.534,344411.0,9.7768,False
2023,724,Spain,705,Slovenia,3011007.591,341852.6,8.8079,False
2023,504,Morocco,682,Saudi Arabia,2988412.584,477370.4,6.2602,False
2023,528,Netherlands,100,Bulgaria,2971936.003,343401.0,8.6544,False
2023,276,Germany,616,Poland,2958706.869,327430.0,9.0362,False
2023,152,Chile,376,Israel,2924362.72,419429.66,6.9722,False
2023,842,USA,484,Mexico,2901099.0,667183.0,4.3483,False
2023,528,Netherlands,703,Slovakia,2828750.088,312443.0,9.0537,False
2023,604,Peru,643,Russian Federation,2763694.93,249109.7,11.0943,False
2023,724,Spain,246,Finland,2759012.446,417881.0,6.6024,False
2023,616,Poland,112,Belarus,2748905.0,1075428.0,2.5561,False
2023,710,South Africa,372,Ireland,2706714.801,350000.2,7.7335,False
2023,124,Canada,528,Netherlands,2693263.734,1098203.0,2.4524,False
2023,616,Poland,233,Estonia,2628336.0,478738.0,5.4901,False
2023,616,Poland,724,Spain,2495271.0,452913.631,5.5094,False
2023,616,Poland,703,Slovakia,2447520.0,406069.0,6.0274,False
2023,276,Germany,752,Sweden,2436519.338,245069.0,9.9422,False
2023,604,Peru,702,Singapore,2297480.91,362428.0,6.3391,False
2023,604,Peru,170,Colombia,2227811.79,380909.9,5.8487,False
2023,604,Peru,682,Saudi Arabia,2183958.6,309903.3,7.0472,False
2023,276,Germany,208,Denmark,2081272.808,250077.0,8.3225,False
2023,616,Poland,804,Ukraine,2066803.0,699598.0,2.9543,False
2023,528,Netherlands,784,United Arab Emirates,2059387.457,215886.0,9.5392,False
2023,56,Belgium,442,Luxembourg,2020426.578,218061.71,9.2654,False
2023,710,South Africa,634,Qatar,1997956.214,230263.86,8.6768,False
2023,710,South Africa,251,France,1982141.681,226771.1,8.7407,False
2023,616,Poland,372,Ireland,1979377.0,357890.0,5.5307,False
2023,152,Chile,76,Brazil,1973178.69,334819.9,5.8933,False
2023,504,Morocco,458,Malaysia,1956051.193,169807.8,11.5192,False
2023,710,South Africa,414,Kuwait,1908997.771,160380.12,11.903,False
2023,504,Morocco,620,Portugal,1901368.504,277950.1,6.8407,False
2023,528,Netherlands,191,Croatia,1882176.181,280820.134,6.7024,False
2023,504,Morocco,428,Latvia,1869823.786,231346.0,8.0824,False
2023,616,Poland,440,Lithuania,1827554.0,307026.0,5.9524,False
2023,604,Peru,276,Germany,1816046.04,221567.0,8.1964,False
2023,724,Spain,344,"China, Hong Kong SAR",1784149.838,176793.2,10.0917,False
2023,616,Poland,757,Switzerland,1772016.0,225479.0,7.8589,False
2023,724,Spain,440,Lithuania,1726726.83,239107.0,7.2216,False
2023,152,Chile,32,Argentina,1696796.3,310855.9,5.4585,False
2023,724,Spain,100,Bulgaria,1691401.535,500881.1,3.3769,False
2023,528,Netherlands,688,Serbia,1663311.193,150929.0,11.0205,False
2023,528,Netherlands,348,Hungary,1638244.143,162172.0,10.1019,False
2023,276,Germany,705,Slovenia,1636855.661,180824.0,9.0522,False
2023,528,Netherlands,233,Estonia,1610144.134,179055.0,8.9925,False
2023,616,Poland,40,Austria,1602011.0,288956.0,5.5441,False
2023,528,Netherlands,268,Georgia,1589088.59,140398.0,11.3185,False
2023,842,USA,826,United Kingdom,1589064.0,425177.0,3.7374,False
2023,504,Morocco,56,Belgium,1587659.062,194575.0,8.1596,False
2023,842,USA,56,Belgium,1587405.0,527013.0,3.0121,False
2023,604,Peru,699,India,1577737.98,257852.0,6.1188,False
2023,251,France,56,Belgium,1553481.108,132674.0,11.709,False
2023,710,South Africa,56,Belgium,1491134.954,322792.4,4.6195,False
2023,251,France,428,Latvia,1481681.236,161442.0,9.1778,False
2023,620,Portugal,56,Belgium,1480737.905,198781.0,7.4491,False
2023,276,Germany,380,Italy,1470516.51,178900.0,8.2198,False
2023,620,Portugal,616,Poland,1457292.758,233920.0,6.2299,False
2023,724,Spain,233,Estonia,1436666.272,220267.0,6.5224,False
2023,528,Netherlands,634,Qatar,1421713.614,156982.0,9.0565,False
2023,688,Serbia,826,United Kingdom,1412236.0,278569.0,5.0696,False
2023,604,Peru,152,Chile,1371729.91,199745.1,6.8674,False
2023,528,Netherlands,699,India,1351264.638,105682.0,12.7861,False
2023,616,Poland,620,Portugal,1326114.0,148072.0,8.9559,False
2023,724,Spain,702,Singapore,1314469.305,125249.2,10.4948,False
2023,56,Belgium,440,Lithuania,1313092.436,134903.86,9.7335,False
2023,604,Peru,784,United Arab Emirates,1298317.02,149671.08,8.6745,False
2023,152,Chile,702,Singapore,1236937.63,206189.922,5.999,False
2023,152,Chile,344,"China, Hong Kong SAR",1236739.58,230632.0,5.3624,False
2023,604,Peru,188,Costa Rica,1213919.75,155534.44,7.8048,False
2023,251,France,724,Spain,1196586.036,156969.0,7.6231,False
2023,56,Belgium,276,Germany,1181426.432,136810.5,8.6355,False
2023,152,Chile,56,Belgium,1150388.08,272595.54,4.2201,False
2023,56,Belgium,428,Latvia,1142870.425,106475.96,10.7336,False
2023,124,Canada,276,Germany,1131275.813,256975.0,4.4023,False
2023,251,France,372,Ireland,1109792.286,156647.0,7.0847,False
2023,616,Poland,376,Israel,1077995.0,138826.0,7.7651,False
2023,251,France,203,Czechia,1075933.946,143221.0,7.5124,False
2023,251,France,442,Luxembourg,1073112.236,102538.0,10.4655,False
2023,604,Peru,376,Israel,1066767.65,185220.0,5.7595,False
2023,504,Morocco,634,Qatar,1059877.57,159446.7,6.6472,False
2023,276,Germany,642,Romania,1047355.955,111706.0,9.376,False
2023,724,Spain,428,Latvia,1022626.222,152815.3,6.6919,False
2023,724,Spain,579,Norway,1020711.09,119174.4,8.5649,False
2023,528,Netherlands,792,Türkiye,985129.783,105257.0,9.3593,False
2023,56,Belgium,579,Norway,983478.165,95641.39,10.283,False
2023,528,Netherlands,196,Cyprus,977572.797,83316.0,11.7333,False
2023,842,USA,36,Australia,889600.0,605658.0,1.4688,False
2023,710,South Africa,480,Mauritius,887894.428,102524.58,8.6603,False
2023,842,USA,44,Bahamas,887536.0,118891.0,7.4651,False
2023,528,Netherlands,470,Malta,882517.391,85696.0,10.2982,False
2023,124,Canada,410,Rep. of Korea,879865.466,187106.0,4.7025,False
2023,724,Spain,458,Malaysia,874449.613,79818.6,10.9555,False
2023,504,Morocco,440,Lithuania,868802.4,115433.5,7.5264,False
2023,616,Poland,191,Croatia,864368.0,124752.0,6.9287,False
2023,604,Peru,591,Panama,836155.02,112772.1,7.4146,False
2023,56,Belgium,208,Denmark,826832.547,68838.91,12.0111,False
2023,528,Netherlands,442,Luxembourg,812267.369,84131.0,9.6548,False
2023,620,Portugal,752,Sweden,801797.445,113152.0,7.086,False
2023,842,USA,704,Viet Nam,797391.0,84582.0,9.4274,False
2023,276,Germany,428,Latvia,784375.417,84436.0,9.2896,False
2023,528,Netherlands,414,Kuwait,768105.115,65371.0,11.7499,False
2023,276,Germany,724,Spain,767867.105,96125.0,7.9882,False
2023,604,Peru,372,Ireland,751176.0,198000.0,3.7938,False
2023,344,"China, Hong Kong SAR",446,"China, Macao SAR",750092.363,71212.0,10.5332,False
2023,620,Portugal,826,United Kingdom,725892.388,90111.0,8.0555,False
2023,528,Netherlands,376,Israel,717200.069,42063.0,17.0506,False
2023,688,Serbia,682,Saudi Arabia,703007.0,80364.0,8.7478,False
2023,604,Peru,458,Malaysia,700578.37,111540.0,6.281,False
2023,604,Peru,616,Poland,685172.76,84005.2,8.1563,False
2023,842,USA,136,Cayman Isds,683908.0,43770.0,15.625,False
2023,56,Belgium,251,France,678433.791,87111.89,7.7881,False
2023,528,Netherlands,804,Ukraine,674792.714,62798.0,10.7454,False
2023,528,Netherlands,392,Japan,674711.619,65684.0,10.2721,False
2023,484,Mexico,344,"China, Hong Kong SAR",666430.0,58109.0,11.4686,False
2023,616,Poland,56,Belgium,643434.0,93947.0,6.8489,False
2023,152,Chile,380,Italy,619582.7,138269.28,4.481,False
2023,484,Mexico,124,Canada,611847.0,82540.0,7.4127,False
2023,724,Spain,688,Serbia,587188.709,70144.0,8.3712,False
2023,616,Poland,642,Romania,581092.0,141657.0,4.1021,False
2023,688,Serbia,757,Switzerland,579997.0,76320.0,7.5995,False
2023,724,Spain,300,Greece,555225.122,83185.7,6.6745,False
2023,604,Peru,56,Belgium,543755.93,79069.5,6.8769,False
2023,616,Poland,348,Hungary,543422.0,94645.0,5.7417,False
2023,620,Portugal,757,Switzerland,541466.887,74033.0,7.3139,False
2023,604,Peru,222,El Salvador,539694.23,70778.3,7.6251,False
2023,152,Chile,699,India,539291.61,102265.5,5.2734,False
2023,528,Netherlands,568,M49-568,530560.13,57728.0,9.1907,False
2023,528,Netherlands,682,Saudi Arabia,518252.05,42755.0,12.1214,False
2023,710,South Africa,380,Italy,517807.564,58446.0,8.8596,False
2023,842,USA,52,Barbados,472872.0,46384.0,10.1947,False
2023,620,Portugal,380,Italy,470694.612,63154.0,7.4531,False
2023,504,Morocco,414,Kuwait,463635.451,74215.12,6.2472,False
2023,152,Chile,251,France,460616.91,89375.0,5.1538,False
2023,528,Netherlands,498,Rep. of Moldova,434990.041,41228.0,10.5508,False
2023,842,USA,702,Singapore,431658.0,61464.0,7.0229,False
2023,688,Serbia,56,Belgium,428677.0,63420.0,6.7593,False
2023,724,Spain,442,Luxembourg,428274.66,41326.9,10.3631,False
2023,152,Chile,858,Uruguay,427437.98,74520.0,5.7359,False
2023,504,Morocco,203,Czechia,425020.882,67620.0,6.2854,False
2023,842,USA,780,Trinidad and Tobago,416384.0,60989.0,6.8272,False
2023,710,South Africa,48,Bahrain,395289.078,57105.1,6.9221,False
2023,616,Poland,784,United Arab Emirates,388059.0,55814.0,6.9527,False
2023,124,Canada,392,Japan,384644.547,82060.0,4.6874,False
2023,620,Portugal,233,Estonia,382130.062,59400.0,6.4332,False
2023,504,Morocco,842,USA,363571.789,65607.4,5.5416,False
2023,724,Spain,360,Indonesia,357025.956,29010.75,12.3067,False
2023,152,Chile,764,Thailand,355049.79,63540.0,5.5878,False
2023,842,USA,792,Türkiye,353100.0,88720.0,3.9799,False
2023,688,Serbia,348,Hungary,342812.0,96388.0,3.5566,False
2023,688,Serbia,191,Croatia,327614.0,68018.0,4.8166,False
2023,528,Netherlands,702,Singapore,322555.405,24706.0,13.0558,False
2023,504,Morocco,764,Thailand,321691.313,31308.8,10.2748,False
2023,724,Spain,76,Brazil,303576.643,40022.0,7.5852,False
2023,688,Serbia,203,Czechia,297263.0,45514.0,6.5312,False
2023,604,Peru,858,Uruguay,293881.48,46230.55,6.3569,False
2023,616,Poland,246,Finland,285511.0,50011.0,5.709,False
2023,124,Canada,251,France,283936.251,114920.0,2.4707,False
2023,528,Netherlands,31,Azerbaijan,274607.629,22786.0,12.0516,False
2023,56,Belgium,233,Estonia,274113.569,26710.68,10.2623,False
2023,604,Peru,320,Guatemala,272456.27,32363.75,8.4186,False
2023,504,Morocco,400,Jordan,272374.566,31728.0,8.5847,False
2023,710,South Africa,512,Oman,271277.169,31525.19,8.6051,False
2023,842,USA,682,Saudi Arabia,267997.0,28828.0,9.2964,False
2023,724,Spain,784,United Arab Emirates,260148.083,21853.02,11.9044,False
2023,152,Chile,208,Denmark,255453.94,78218.0,3.2659,False
2023,620,Portugal,784,United Arab Emirates,251610.127,32457.0,7.7521,False
2023,710,South Africa,400,Jordan,247788.645,28155.0,8.8009,False
2023,152,Chile,372,Ireland,247375.83,55195.7,4.4818,False
2023,842,USA,344,"China, Hong Kong SAR",245506.0,19436.0,12.6315,False
2023,56,Belgium,752,Sweden,242258.371,27365.96,8.8525,False
2023,688,Serbia,40,Austria,238986.0,38834.0,6.154,False
2023,504,Morocco,360,Indonesia,235464.807,15690.0,15.0073,False
2023,528,Netherlands,566,Nigeria,208318.294,20695.0,10.0661,False
2023,710,South Africa,116,Cambodia,199522.292,23454.55,8.5068,False
2023,152,Chile,643,Russian Federation,198472.79,31963.8,6.2093,False
2023,276,Germany,372,Ireland,195498.275,26499.0,7.3776,False
2023,604,Peru,414,Kuwait,193917.95,31824.0,6.0934,False
2023,124,Canada,191,Croatia,190223.984,120020.0,1.5849,False
2023,528,Netherlands,112,Belarus,189970.246,19291.0,9.8476,False
2023,152,Chile,458,Malaysia,186221.08,36900.0,5.0466,False
2023,842,USA,276,Germany,182892.0,52256.0,3.4999,False
2023,528,Netherlands,512,Oman,182740.884,18878.0,9.6801,False
2023,604,Peru,380,Italy,181647.74,23040.0,7.884,False
2023,724,Spain,634,Qatar,178676.612,13541.0,13.1952,False
2023,504,Morocco,48,Bahrain,175159.976,27509.0,6.3674,False
2023,276,Germany,620,Portugal,174069.415,38641.0,4.5048,False
2023,251,France,804,Ukraine,172926.775,13501.0,12.8084,False
2023,604,Peru,251,France,172397.62,22720.33,7.5878,False
2023,152,Chile,620,Portugal,171866.75,43056.0,3.9917,False
2023,528,Netherlands,51,Armenia,166836.504,14426.0,11.565,False
2023,620,Portugal,372,Ireland,165781.186,14473.0,11.4545,False
2023,56,Belgium,757,Switzerland,155340.37,13680.0,11.3553,False
2023,688,Serbia,579,Norway,154222.0,17393.0,8.8669,False
2023,710,South Africa,764,Thailand,151893.545,36410.1,4.1717,False
2023,56,Belgium,372,Ireland,148095.836,17755.52,8.3408,False
2023,688,Serbia,642,Romania,146402.0,32677.0,4.4803,False
2023,710,South Africa,643,Russian Federation,142237.521,15540.5,9.1527,False
2023,620,Portugal,442,Luxembourg,141847.305,37149.0,3.8183,False
2023,616,Poland,643,Russian Federation,141059.0,18878.0,7.4721,False
2023,620,Portugal,682,Saudi Arabia,136953.483,18480.0,7.4109,False
2023,484,Mexico,826,United Kingdom,136285.0,23941.0,5.6925,False
2023,688,Serbia,380,Italy,135068.0,25172.0,5.3658,False
2023,528,Netherlands,398,Kazakhstan,134088.122,12268.0,10.9299,False
2023,842,USA,414,Kuwait,132749.0,11574.0,11.4696,False
2023,710,South Africa,516,Namibia,131204.009,45952.17,2.8552,False
2023,710,South Africa,72,Botswana,126084.781,40112.25,3.1433,False
2023,842,USA,214,Dominican Rep.,125670.0,10916.0,11.5125,False
2023,56,Belgium,352,Iceland,123869.112,11341.25,10.922,False
2023,504,Morocco,380,Italy,121811.371,22944.0,5.3091,False
2023,528,Netherlands,533,Aruba,121583.25,10942.0,11.1116,False
2023,842,USA,76,Brazil,121128.0,17657.0,6.8601,False
2023,842,USA,608,Philippines,118322.0,15086.0,7.8432,False
2023,842,USA,533,Aruba,115187.0,9154.0,12.5832,False
2023,710,South Africa,608,Philippines,113874.916,19117.0,5.9567,False
2023,528,Netherlands,705,Slovenia,111835.613,12907.21,8.6646,False
2023,251,France,40,Austria,109545.15,11534.0,9.4976,False
2023,616,Poland,498,Rep. of Moldova,109156.0,10932.0,9.985,False
2023,276,Germany,784,United Arab Emirates,104178.668,14013.0,7.4344,False
2023,842,USA,388,Jamaica,102969.0,8089.0,12.7295,False
2023,251,France,703,Slovakia,101157.432,12336.0,8.2002,False
2023,724,Spain,470,Malta,100707.467,11729.5,8.5858,False
2023,276,Germany,348,Hungary,100411.663,8581.0,11.7016,False
2023,152,Chile,170,Colombia,99225.0,15525.0,6.3913,False
2023,842,USA,528,Netherlands,98692.0,35680.0,2.766,False
2023,484,Mexico,682,Saudi Arabia,98149.0,7269.0,13.5024,False
2023,724,Spain,699,India,96016.653,7200.0,13.3356,False
2023,276,Germany,251,France,94951.414,12013.0,7.9041,False
2023,688,Serbia,208,Denmark,94477.0,15323.0,6.1657,False
2023,528,Netherlands,344,"China, Hong Kong SAR",94183.903,9583.0,9.8282,False
2023,56,Belgium,616,Poland,93532.611,11929.79,7.8403,False
2023,616,Poland,251,France,92994.0,14709.0,6.3223,False
2023,528,Netherlands,462,Maldives,92630.12,9199.0,10.0696,False
2023,724,Spain,682,Saudi Arabia,92101.001,11752.5,7.8367,False
2023,276,Germany,442,Luxembourg,92098.085,7920.0,11.6285,False
2023,124,Canada,699,India,90895.781,10554.0,8.6124,False
2023,620,Portugal,642,Romania,86914.534,7257.0,11.9766,False
2023,724,Spain,292,Gibraltar,85743.326,7587.16,11.3011,False
2023,528,Netherlands,400,Jordan,85451.578,8845.0,9.661,False
2023,152,Chile,591,Panama,83345.72,8662.32,9.6216,False
2023,688,Serbia,498,Rep. of Moldova,82411.0,17143.0,4.8073,False
